body,feature_id,lat,lon_east_0_360,aperture_long_axis_m,aperture_short_axis_m,inner_long_axis_m,inner_short_axis_m,depth_m,depth_is_minimum,type,source,source_detail,notes
moon,Aristillus 4,33.4981,0.9447,28.0,25.0,,,14.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Aristillus; long_axis_azimuth_deg=50; depth_raw=14
moon,Catalán B 1,-45.6547,271.426,32.0,19.0,26.0,15.0,7.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Catalán B; long_axis_azimuth_deg=175; depth_raw=7
moon,Copernicus 1,9.9277,340.7455,31.0,25.0,11.0,9.0,8.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=180; depth_raw=8
moon,Copernicus 2,9.9308,340.7296,31.0,30.0,9.0,6.0,14.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=40; depth_raw=14
moon,Copernicus 3,9.9929,340.7149,36.0,36.0,13.0,10.0,7.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=60; depth_raw=7
moon,Copernicus 4,10.3288,339.6206,71.0,128.0,89.0,49.0,24.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=35; depth_raw=24
moon,Copernicus 5,9.0159,339.7451,35.0,28.0,13.0,7.0,10.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=40; depth_raw=10
moon,Copernicus 6a,10.1053,339.995,55.0,30.0,10.0,9.0,11.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=150; depth_raw=11
moon,Copernicus 6b,10.1048,339.9952,55.0,30.0,10.0,8.0,13.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=145; depth_raw=13
moon,Copernicus 7,10.0763,340.0269,26.0,24.0,6.0,4.0,21.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=45; depth_raw=>21
moon,Copernicus 8,10.1462,339.9373,70.0,50.0,57.0,21.0,12.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=130; depth_raw=12
moon,Copernicus 9,10.1385,339.9387,31.0,22.0,10.0,7.0,12.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=140; depth_raw=12
moon,Copernicus 10,10.1083,339.9456,,45.0,38.0,11.0,23.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=145; depth_raw=23
moon,Copernicus 11,9.9726,340.7284,28.0,23.0,8.0,4.0,11.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=130; depth_raw=11
moon,Copernicus 12,9.5539,340.7251,40.0,30.0,15.0,10.0,18.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=130; depth_raw=18
moon,Copernicus 13a,10.1857,339.8727,123.0,68.0,14.0,6.0,11.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=120; depth_raw=11
moon,Copernicus 13b,10.1799,339.8811,25.0,25.0,5.0,5.0,5.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=145; depth_raw=5
moon,Copernicus 14,10.2215,339.9041,,40.0,20.0,7.0,17.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=60; depth_raw=17
moon,Copernicus 16,9.4838,340.1616,115.0,96.0,73.0,71.0,15.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=90; depth_raw=15
moon,Copernicus 17a,10.2403,339.6013,,30.0,25.0,15.0,7.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=170; depth_raw=7
moon,Copernicus 17b,10.2401,339.6012,10.0,3.0,10.0,3.0,10.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=160; depth_raw=>10
moon,Copernicus 18,10.2933,339.5981,165.0,48.0,137.0,26.0,15.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=155; depth_raw=15
moon,Copernicus 19a,10.1326,339.6052,57.0,51.0,11.0,3.0,15.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=32; depth_raw=>15
moon,Copernicus 19b,10.1329,339.6055,57.0,51.0,7.0,4.0,15.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=32; depth_raw=>15
moon,Copernicus 20,10.3522,339.7351,,48.0,95.0,31.0,14.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=50; depth_raw=14
moon,Copernicus 21,10.1943,339.847,150.0,60.0,44.0,17.0,15.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; type_qualifier=Uncertain; long_axis_azimuth_deg=105; depth_raw=15
moon,Copernicus 22,10.2095,339.8873,29.0,11.0,17.0,3.0,11.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=75; depth_raw=>11
moon,Copernicus 23,10.2067,339.8978,118.0,45.0,9.0,6.0,9.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=125; depth_raw=9
moon,Copernicus 24,10.181,340.4814,130.0,70.0,85.0,52.0,16.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; long_axis_azimuth_deg=145; depth_raw=16
moon,Copernicus LB2,10.0588,339.8038,355.0,325.0,305.0,260.0,65.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; type_qualifier=Large Bowl; long_axis_azimuth_deg=140; depth_raw=65
moon,Copernicus LB3,10.0954,339.9231,430.0,330.0,385.0,315.0,66.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; type_qualifier=Large Bowl; long_axis_azimuth_deg=60; depth_raw=66
moon,Copernicus LB4,10.2041,339.9985,375.0,340.0,320.0,275.0,78.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; type_qualifier=Large Bowl; long_axis_azimuth_deg=65; depth_raw=78
moon,Copernicus LB5,10.2349,339.6899,290.0,230.0,270.0,220.0,50.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; type_qualifier=Large Bowl; long_axis_azimuth_deg=10; depth_raw=50
moon,Copernicus LB6,10.3127,339.7263,290.0,260.0,250.0,225.0,64.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Copernicus; type_qualifier=Large Bowl; long_axis_azimuth_deg=175; depth_raw=64
moon,Crookes 1,-10.2424,194.7536,259.0,77.0,213.0,67.0,17.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=70; depth_raw=17
moon,Crookes 2,-10.1275,194.7446,,20.0,18.0,11.0,10.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=45; depth_raw=10
moon,Crookes 3,-10.0749,194.7337,17.0,17.0,6.0,6.0,9.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=115; depth_raw=>9
moon,Crookes 4,-10.2294,194.7791,84.0,41.0,15.0,12.0,25.0,yes,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=50; depth_raw=>25
moon,Crookes 5a,-10.6859,194.8609,32.0,30.0,22.0,22.0,10.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=20; depth_raw=10
moon,Crookes 5b,-10.6825,194.8612,25.0,23.0,,5.0,12.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=15; depth_raw=12
moon,Crookes 5c,-10.6824,194.8646,46.0,38.0,45.0,34.0,9.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=25; depth_raw=9
moon,Crookes 5d,-10.6824,194.8626,6.0,6.0,4.0,4.0,10.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=135; depth_raw=10
moon,Crookes 6,-10.0854,194.8702,28.0,20.0,17.0,9.0,21.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=30; depth_raw=21
moon,Crookes 7,-10.5592,194.823,23.0,23.0,20.0,19.0,8.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=55; depth_raw=8
moon,Crookes 9,-10.1715,194.8375,34.0,28.0,26.0,22.0,10.0,,pit (impact melt),WagnerRobinson2021_LROCPitAtlas,"LROC PDS RDR LUNAR_PIT_LOCATIONS.CSV (updated 2021-03-09), https://pds.lroc.im-ldi.com/data/LRO-L-LROC-5-RDR-V1.0/LROLRC_2001/EXTRAS/SHAPEFILE/LUNAR_PIT_LOCATIONS/LUNAR_PIT_LOCATIONS.CSV ; live atlas https://www.lroc.asu.edu/atlases/pits/list ; cite Wagner & Robinson (2021) LPSC 52 abstract 2530",host=Crookes; long_axis_azimuth_deg=50; depth_raw=10
